제품명,기능성,processed_text
지니랩스 라이프업 쏘팔메토+옥타코사놀,"①전립선 건강의 유지에 도움을 줄 수 있음

①지구력 증진에 도움을 줄 수 있음

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①유해산소로부터 세포를 보호하는데 필요",전립선 줄 수 지구력 줄 수 면역 혈액 생 태아 경관 혈액 시스테인 곳 피부 점막 상피세포 칼슘 인 뼈 골다공증 감소 에너지 에너지 생 단백질 아미노산 혈액 시스테인 산소
지락 프로바이오틱스 포뮬라,"①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",유산균 균 줄 수 배변 줄 수 면역 에너지 에너지 생 단백질 아미노산 혈액 시스테인
지락프로바이오틱스포뮬라,"①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",유산균 균 줄 수 배변 줄 수 면역 에너지 에너지 생 단백질 아미노산 혈액 시스테인
지링고,"①지구력 증진에 도움을 줄 수 있음

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①체내 에너지 생성에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요",지구력 줄 수 에너지 에너지 생 에너지 생 지방 단백질 에너지 생 단백질 아미노산 혈액 시스테인 철 산소
지셀라 멀티케어 M,"①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

(1) 정상적인 혈액응고에 필요
(2) 뼈의 구성에 필요

(1) 탄수화물과 에너지 대사에 필요

(1) 체내 에너지 생성에 필요

①체내 에너지 생성에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

(1) 정상적인 엽산 대사에 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요

①유해산소로부터 세포를 보호하는데 필요

①갑상선 호르몬의 합성에 필요②에너지 생성에 필요③신경발달에 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

-산화·환원 효소의 활성에 필요

(1) 체내 탄수화물, 지방, 단백질 대사에 관여

① 간 건강에 도움을 줄 수 있음

노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음",곳 피부 점막 상피세포 칼슘 인 뼈 골다공증 감소 항산화 산소 혈액 뼈 구성 에너지 에너지 생 에너지 생 지방 단백질 에너지 생 지방 단백질 에너지 생 단백질 아미노산 혈액 시스테인 혈액 생 태아 경관 혈액 시스테인 엽산 철 항산화 산소 산소 운반 혈액 생 에너지 생 면역 철 운반 산소 산소 갑상선 호르몬 에너지 생 뼈 에너지 산소 산화 환원 효소 활 지방 단백질 관여 간 줄 수 노화 감소 수 황반 색소 밀도 눈 줄 수
지셀라 멀티케어 W,"정제1 : [비타민A] ① 어두운 곳에서 시각 적응을 위해 필요 ② 피부와 점막을 형성하고 기능을 유지하는데 필요 ③ 상피세포의 성장과 발달에 필요 [비타민K] ① 정상적인 혈액응고에 필요 ② 뼈의 구성에 필요 [비타민B1] ① 탄수화물과 에너지 대사에 필요 [비타민B2] ① 체내 에너지 생성에 필요 [나이아신] ① 체내 에너지 생성에 필요 [판토텐산] ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요 [비오틴] ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요 [비타민B6] ① 단백질 및 아미노산 이용에 필요 ② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요 [엽산] ① 세포와 혈액생성에 필요 ② 태아 신경관의 정상 발달에 필요 ③ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요 [비타민B12] ① 정상적인 엽산 대사에 필요 [비타민C] ① 결합조직 형성과 기능유지에 필요 ② 철의 흡수에 필요 ③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요 [철] ① 체내 산소운반과 혈액생성에 필요 ② 에너지 생성에 필요 [아연] ① 정상적인 면역기능에 필요 ② 정상적인 세포분열에 필요 [구리] ① 철의 운반과 이용에 필요 ② 유해산소로부터 세포를 보호하는데 필요 [셀렌] ① 유해산소로부터 세포를 보호하는데 필요 [요오드] ① 갑상선 호르몬의 합성에 필요 ② 에너지 생성에 필요 ③ 신경발달에 필요 [망간] ① 뼈 형성에 필요 ② 에너지 이용에 필요 ③ 유해산소로부터 세포를 보호하는데 필요 [몰리브덴] ① 산화•환원 효소의 활성에 필요 [크롬] ① 체내 탄수화물, 지방, 단백질 대사에 관여

정제2 : [히알루론산] ① 피부보습에 도움을 줄 수 있음 [비타민C] ① 결합조직 형성과 기능유지에 필요 ② 철의 흡수에 필요 ③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

캡슐3 : [프로바이오틱스] ① 유산균 증식 및 유해균 억제 ･ 배변활동 원활 ･ 장 건강에 도움을 줄 수 있음

정제4 : [녹차추출물] ① 항산화 ･ 체지방 감소 ･ 혈중 콜레스테롤 개선에 도움을 줄 수 있음",정제 비타민 곳 피부 점막 상피세포 비타민 혈액 뼈 구성 비타민 에너지 비타민 에너지 생 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비오틴 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 엽산 혈액 생 태아 경관 혈액 시스테인 비타민 엽산 비타민 철 항산화 산소 철 산소 운반 혈액 생 에너지 생 아연 면역 구리 철 운반 산소 셀렌 산소 요오드 갑상선 호르몬 에너지 생 망간 뼈 에너지 산소 몰리브덴 산화 환원 효소 활 크롬 지방 단백질 관여 정제 히알루론산 피부 보습 줄 수 비타민 철 항산화 산소 캡슐 프로바이오틱스 유산균 균 배변 장 줄 수 정제 녹차 물 항산화 체지방 감소 콜레스테롤 줄 수
지셀라 멀티케어 Y,"정제1 : [비타민A] ① 어두운 곳에서 시각 적응을 위해 필요 ② 피부와 점막을 형성하고 기능을 유지하는데 필요 ③ 상피세포의 성장과 발달에 필요 [비타민K] ① 정상적인 혈액응고에 필요 ② 뼈의 구성에 필요 [비타민B1] ① 탄수화물과 에너지 대사에 필요 [비타민B2] ① 체내 에너지 생성에 필요 [나이아신] ① 체내 에너지 생성에 필요 [판토텐산] ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요 [비오틴] ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요 [비타민B6] ① 단백질 및 아미노산 이용에 필요 ② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요 [엽산] ① 세포와 혈액생성에 필요 ② 태아 신경관의 정상 발달에 필요 ③ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요 [비타민B12] ① 정상적인 엽산 대사에 필요 [비타민C] ① 결합조직 형성과 기능유지에 필요 ② 철의 흡수에 필요 ③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요 [철] ① 체내 산소운반과 혈액생성에 필요 ② 에너지 생성에 필요 [아연] ① 정상적인 면역기능에 필요 ② 정상적인 세포분열에 필요 [구리] ① 철의 운반과 이용에 필요 ② 유해산소로부터 세포를 보호하는데 필요 [셀렌] ① 유해산소로부터 세포를 보호하는데 필요 [요오드] ① 갑상선 호르몬의 합성에 필요 ② 에너지 생성에 필요 ③ 신경발달에 필요 [망간] ① 뼈 형성에 필요 ② 에너지 이용에 필요 ③ 유해산소로부터 세포를 보호하는데 필요 [몰리브덴] ① 산화•환원 효소의 활성에 필요 [크롬] ① 체내 탄수화물, 지방, 단백질 대사에 관여

정제2 : [테아닌] ① 스트레스로 인한 긴장완화에 도움을 줄 수 있음 [마그네슘] ① 에너지 이용에 필요 ② 신경과 근육 기능 유지에 필요 [비타민B6] ① 단백질 및 아미노산 이용에 필요 ② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",정제 비타민 곳 피부 점막 상피세포 비타민 혈액 뼈 구성 비타민 에너지 비타민 에너지 생 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비오틴 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 엽산 혈액 생 태아 경관 혈액 시스테인 비타민 엽산 비타민 철 항산화 산소 철 산소 운반 혈액 생 에너지 생 아연 면역 구리 철 운반 산소 셀렌 산소 요오드 갑상선 호르몬 에너지 생 망간 뼈 에너지 산소 몰리브덴 산화 환원 효소 활 크롬 지방 단백질 관여 정제 테아닌 스트레스 긴장 완화 줄 수 마그네슘 에너지 신경 근육 비타민 단백질 아미노산 혈액 시스테인
지에이치 포뮬라 시너지 업,"마그네슘 : (1) 에너지 이용에 필요 (2) 신경과 근육 기능 유지에 필요
칼슘 : (1) 뼈와 치아 형성에 필요 (2) 신경과 근육 기능 유지에 필요 (3) 정상적인 혈액응고에 필요 (4) 골다공증발생 위험 감소에 도움을 줌
홍경천 추출물 : 스트레스로 인한 피로 개선에 도움을 줄 수 있음
비타민C : (1) 결합조직 형성과 기능유지에 필요 (2) 철의 흡수에 필요 (3) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
아연 : (1) 정상적인 면역기능에 필요 (2) 정상적인 세포분열에 필요
철 : (1) 체내 산소운반과 혈액생성에 필요 (2) 에너지 생성에 필요
셀레늄 : 유해산소로부터 세포를 보호하는데 필요
나이아신 : 체내 에너지 생성에 필요
비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
크롬 : 체내 탄수화물, 지방, 단백질 대사에 관여
비타민D : (1) 칼슘과 인이 흡수되고 이용되는데 필요 (2) 뼈의 형성과 유지에 필요 (3) 골다공증발생 위험 감소에 도움을 줌
몰리브덴 : 산화･환원 효소의 활성에 필요
망간 : (1) 뼈 형성에 필요 (2) 에너지 이용에 필요 (3) 유해산소로부터 세포를 보호하는데 필요
판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
구리 : (1) 철의 운반과 이용에 필요 (2) 유해산소로부터 세포를 보호하는데 필요
비타민B6 : (1) 단백질 및 아미노산 이용에 필요 (2) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
비타민B1 : 탄수화물과 에너지 대사에 필요
비타민B2 : 체내 에너지 생성에 필요
비타민K : (1) 정상적인 혈액응고에 필요 (2) 뼈의 구성에 필요
비타민B12 : 정상적인 엽산 대사에 필요
엽산 : (1) 세포와 혈액생성에 필요 (2) 태아 신경관의 정상 발달에 필요 (3) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
요오드 : (1) 갑상선 호르몬의 합성에 필요 (2) 에너지 생성에 필요 (3) 신경발달에 필요
비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",마그네슘 에너지 신경 근육 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 홍 경천 물 스트레스 피로 줄 수 비타민 철 항산화 산소 아연 면역 철 산소 운반 혈액 생 에너지 생 셀레늄 산소 나이아신 에너지 생 비타민 항산화 산소 크롬 지방 단백질 관여 비타민 칼슘 인 뼈 골다공증 감소 몰리브덴 산화 환원 효소 활 망간 뼈 에너지 산소 판토텐산 지방 단백질 에너지 생 구리 철 운반 산소 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생 비타민 혈액 뼈 구성 비타민 엽산 엽산 혈액 생 태아 경관 혈액 시스테인 요오드 갑상선 호르몬 에너지 생 비오틴 지방 단백질 에너지 생
지에프프리미엄칼슘비타민,"[칼슘]①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[나이아신]①체내 에너지 생성에 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
",칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 비타민 철 산소 나이아신 에너지 생 아연 면역 비타민 칼슘 인 뼈 골다공증 감소 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생
지엘픽슬림 레몬버베나,"[레몬버베나추출물 등 복합물(티에뜨레®)(기능성원료인정 제2022-13호)] (국문) 체지방 감소에 도움을 줄 수 있음 (영문) May help to reduce body fat
[나이아신] 체내 에너지 생성에 필요
[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요",레몬 버베 물 복합 물 티에뜨레 원료 인정 호 체지방 감소 줄 수 나이아신 에너지 생 크롬 지방 단백질 관여 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생
지큐랩(gQlab) 베베 플러스,"[프로바이오틱스]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음
[철]①체내 산소운반과 혈액생성에 필요 ②에너지 생성에 필요
[아연]①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요
[비타민 D]①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요 ③골다공증발생 위험 감소에 도움을 줌
[비타민 B1]①탄수화물과 에너지 대사에 필요
[비타민 B2]①체내 에너지 생성에 필요
[비타민 B12]①정상적인 엽산 대사에 필요
[나이아신]①체내 에너지 생성에 필요
[비타민 B6]①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
",프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수 철 산소 운반 혈액 생 에너지 생 아연 면역 비타민 칼슘 인 뼈 골다공증 감소 비타민 에너지 비타민 에너지 생 비타민 엽산 나이아신 에너지 생 비타민 단백질 아미노산 혈액 시스테인
지피(GP)리버헬스프리미엄,"[밀크씨슬추출물] ① 간 건강에 도움을 줄 수 있음

[비타민B1] ①탄수화물과 에너지 대사에 필요

[비타민B2 ①체내 에너지 생성에 필요

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요",밀크 슬 물 간 줄 수 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 판토텐산 지방 단백질 에너지 생 아연 면역
지피(GP)하이클리어,"[비타민 C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

[비타민 B1] ①탄수화물과 에너지 대사에 필요

[비타민 B2] ①체내 에너지 생성에 필요

[비타민 B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",비타민 철 산소 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 판토텐산 지방 단백질 에너지 생
직빵,"①식후 혈당상승 억제 ②혈중 중성지질 개선  ③ 배변활동 원활에 도움을 줄 수 있음
①정상적인 면역기능에 필요②정상적인 세포분열에 필요
(1) 탄수화물과 에너지 대사에 필요
①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
①체내 에너지 생성에 필요, 1) 난소화성말토덱스트린(식이섬유) : (가)식후 혈당상승 억제 (나)혈중 중성지질 개선 (다)배변활동 원활에 도움을 줄 수 있음
  2) 아 연 : (가) 정상적인 면역기능에 필요  (나) 정상적인 세포분열에 필요
  3) 비타민 B1 : 탄수화물과 에너지 대사에 필요 
  4) 비타민 B6 : (가) 단백질 및 아미노산 이용에 필요  (나) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
  5) 나이아신 : 체내 에너지 생성에 필요",식후 혈당 상승 중성 지질 배변 줄 수 면역 에너지 단백질 아미노산 혈액 시스테인 에너지 생 난소 화성 말토 덱스트린 식이섬유 식후 혈당 상승 중성 지질 배변 줄 수 연 면역 비타민 에너지 비타민 단백질 아미노산 혈액 시스테인 나이아신 에너지 생
직장인 멀티팩,"(EPA 및 DHA 함유 유지)혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
(녹차추출물) 항산화･체지방 감소･혈중 콜레스테롤 개선에 도움을 줄 수 있음
(비타민B1) 탄수화물과 에너지 대사에 필요
(비타민B2) 체내 에너지 생성에 필요
(나이아신) 체내 에너지 생성에 필요
(판토텐산) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
(비타민B6) ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
(엽산)①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
(비타민B12)정상적인 엽산 대사에 필요
",중성 지질 혈행 눈 눈 줄 수 녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 비타민 에너지 비타민 에너지 생 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 엽산 혈액 생 태아 경관 혈액 시스테인 비타민 엽산
진마미모미철분,"[철]①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12]①정상적인 엽산 대사에 필요
",철 산소 운반 혈액 생 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인 비타민 엽산
진보정,"① 간 건강에 도움을 줄 수 있음

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",간 줄 수 에너지 에너지 생 단백질 아미노산 혈액 시스테인
진산 365 골드,"[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
[나이아신] 체내 에너지 생성 필요
[비타민B2] 체내 에너지 생성 필요
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요",아연 면역 나이아신 에너지 생 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지
진생당 종합비타민&미네랄,"[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[나이아신]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B2]①체내 에너지 생성에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12]①정상적인 엽산 대사에 필요
[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험감소에 도움을 줌
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[망간]①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요
[몰리브덴]①산화·환원 효소의 활성에 필요",비타민 철 산소 비타민 에너지 나이아신 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 생 판토텐산 지방 단백질 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인 비타민 엽산 비타민 곳 피부 점막 상피세포 비타민 칼슘 인 뼈 골다공증 감소 아연 면역 망간 뼈 에너지 산소 셀레늄 셀렌 산소 몰리브덴 산화 환원 효소 활
진생바이타,"* 구리
①철의 운반과 이용에 필요
②유해산소로부터 세포를 보호하는데 필요

* 나이아신
①체내 에너지 생성에 필요

* 망간
①뼈 형성에 필요
②에너지 이용에 필요
③유해산소로부터 세포를 보호하는데 필요

* 몰리브덴
①산화·환원 효소의 활성에 필요

* 비오틴
①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

* 비타민 A
①어두운 곳에서 시각 적응을 위해 필요
②피부와 점막을 형성하고 기능을 유지하는데 필요
③상피세포의 성장과 발달에 필요

* 비타민 B1
①탄수화물과 에너지 대사에 필요

* 비타민 B2
①체내 에너지 생성에 필요

* 비타민 B6
①단백질 및 아미노산 이용에 필요
②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

* 비타민 B12
①정상적인 엽산 대사에 필요

* 비타민 C
① 결합조직 형성과 기능유지에 필요
② 철의 흡수에 필요
③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

* 비타민 D
①칼슘과 인이 흡수되고 이용되는데 필요
②뼈의 형성과 유지에 필요
③골다공증발생 위험 감소에 도움을 줌

* 비타민 E
①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

* 비타민 K
①정상적인 혈액응고에 필요
②뼈의 구성에 필요

* 셀레늄(또는 셀렌)
①유해산소로부터 세포를 보호하는데 필요

* 아연
①정상적인 면역기능에 필요
②정상적인 세포분열에 필요

* 엽산
①세포와 혈액생성에 필요
②태아 신경관의 정상 발달에 필요
③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

* 요오드
①갑상선 호르몬의 합성에 필요
②에너지 생성에 필요
③신경발달에 필요

* 철
① 체내 산소운반과 혈액생성에 필요
② 에너지 생성에 필요

* 판토텐산
①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

* 홍삼
①면역력 증진･피로개선에 도움을 줄 수 있음
②혈소판 응집억제를 통한 혈액흐름･기억력 개선･항산화에 도움을 줄 수 있음",구리 철 운반 산소 나이아신 에너지 생 망간 뼈 에너지 산소 몰리브덴 산화 환원 효소 활 비오틴 지방 단백질 에너지 생 비타민 곳 피부 점막 상피세포 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 엽산 비타민 철 항산화 산소 비타민 칼슘 인 뼈 골다공증 감소 비타민 항산화 산소 비타민 혈액 뼈 구성 셀레늄 셀렌 산소 아연 면역 엽산 혈액 생 태아 경관 혈액 시스테인 요오드 갑상선 호르몬 에너지 생 철 산소 운반 혈액 생 에너지 생 판토텐산 지방 단백질 에너지 생 홍삼 면역 피로 줄 수 혈액 기억 항산화 줄 수
진생필,"[홍삼] 면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음

[비타민 D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요 ③골다공증발생 위험 감소에 도움을 줌

[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민 B6] ①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[엽산] ①세포와 혈액생성에 필요 ②태아 신경관의 정상 발달에 필요 ③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[칼슘] ①뼈와 치아 형성에 필요 ②신경과 근육 기능 유지에 필요 ③정상적인 혈액응고에 필요 ④골다공증발생 위험 감소에 도움을 줌

[아연] ①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요

[셀레늄(셀렌)] 유해산소로부터 세포를 보호하는데 필요

[망간] ①뼈 형성에 필요 ②에너지 이용에 필요 ③유해산소로부터 세포를 보호하는데 필요

[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여",홍삼 면역 피로 혈액 기억 항산화 줄 수 비타민 칼슘 인 뼈 골다공증 감소 판토텐산 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 엽산 혈액 생 태아 경관 혈액 시스테인 비오틴 지방 단백질 에너지 생 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 아연 면역 셀레늄 셀렌 산소 망간 뼈 에너지 산소 크롬 지방 단백질 관여
진정주 메가B,"[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B6] ① 단백질 및 아미노산 이용에 필요 ② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B2] 체내 에너지 생성에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[나이아신] 체내 에너지 생성에 필요
[비타민B12] 정상적인 엽산 대사에 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민C] ① 결합조직 형성과 기능유지에 필요 ② 철의 흡수에 필요 ③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[엽산] ① 세포와 혈액생성에 필요 ② 태아 신경관의 정상 발달에 필요 ③ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",비타민 에너지 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 생 판토텐산 지방 단백질 에너지 생 나이아신 에너지 생 비타민 엽산 비오틴 지방 단백질 에너지 생 비타민 철 항산화 산소 엽산 혈액 생 태아 경관 혈액 시스테인
