제품명,기능성,processed_text
인큐텐 액티브 파워,"①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①체내 에너지 생성에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

(1) 탄수화물과 에너지 대사에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

(1) 정상적인 엽산 대사에 필요

(1) 체내 에너지 생성에 필요",철 항산화 산소 에너지 생 지방 단백질 에너지 생 단백질 아미노산 혈액 시스테인 에너지 면역 엽산 에너지 생
인큐텐-에이 액티브,"비타민C : (1) 결합조직 형성과 기능유지에 필요 (2) 철의 흡수에 필요 (3) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
나이아신 : 체내 에너지 생성에 필요
판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
비타민B6 : (1) 단백질 및 아미노산 이용에 필요 (2) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
비타민B1 : 탄수화물과 에너지 대사에 필요
비타민B2 : 체내 에너지 생성에 필요
아연 : (1) 정상적인 면역기능에 필요 (2) 정상적인 세포분열에 필요
비타민B12 : 정상적인 엽산 대사에 필요",비타민 철 항산화 산소 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생 아연 면역 비타민 엽산
인테로 눈건강 루테인 메타,"[마리골드꽃추출물]노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음

[나이아신]체내 에너지 생성에 필요

[비타민E]항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[셀레늄]유해산소로부터 세포를 보호하는데 필요

[비타민B12] 정상적인 엽산 대사에 필요

[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민B2] 체내 에너지 생성에 필요",마리 골드 꽃 물 노화 감소 수 황반 색소 밀도 눈 줄 수 나이아신 에너지 생 비타민 항산화 산소 아연 면역 셀레늄 산소 비타민 엽산 비타민 곳 피부 점막 상피세포 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 생
인테로 마그네슘 컴플렉스,"[마그네슘]
① 에너지 이용에 필요 ② 신경과 근육 기능 유지에 필요
[셀렌]
① 유해산소로부터 세포를 보호하는데 필요
[비타민B12]
① 정상적인 엽산 대사에 필요
[비타민B6]
① 단백질 및 아미노산 이용에 필요 ② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1]
① 탄수화물과 에너지 대사에 필요
[비타민B2]
① 체내 에너지 생성에 필요",마그네슘 에너지 신경 근육 셀렌 산소 비타민 엽산 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생
인테로 멀티비타민 앤 미네랄 밸런스,"[마그네슘] ①에너지 이용에 필요 ②신경과 근육 기능 유지에 필요
[비타민C] ①결합조직 형성과 기능유지에 필요 ②철의 흡수에 필요 ③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[철] ①체내 산소운반과 혈액생성에 필요 ②에너지 생성에 필요
[나이아신] 체내 에너지 생성에 필요
[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여
[몰리브덴] 산화·환원 효소의 활성에 필요
[아연] ①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요
[요오드] ①갑상선 호르몬의 합성에 필요 ②에너지 생성에 필요 ③신경발달에 필요
[망간] ①뼈 형성에 필요 ②에너지 이용에 필요 ③유해산소로부터 세포를 보호하는데 필요
[비타민A] ①어두운 곳에서 시각 적응을 위해 필요 ②피부와 점막을 형성하고 기능을 유지하는데 필요 ③상피세포의 성장과 발달에 필요
[구리] ①철의 운반과 이용에 필요 ②유해산소로부터 세포를 보호하는데 필요
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[베타카로틴] ①어두운 곳에서 시각 적응을 위해 필요 ②피부와 점막을 형성하고 기능을 유지하는데 필요 ③상피세포의 성장과 발달에 필요
[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요 ③골다공증발생 위험 감소에 도움을 줌
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B12] 정상적인 엽산 대사에 필요
[비타민B6] ①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요
[비타민K] ①정상적인 혈액응고에 필요 ②뼈의 구성에 필요
[엽산] ①세포와 혈액생성에 필요 ②태아 신경관의 정상 발달에 필요 ③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",마그네슘 에너지 신경 근육 비타민 철 항산화 산소 비타민 항산화 산소 철 산소 운반 혈액 생 에너지 생 나이아신 에너지 생 크롬 지방 단백질 관여 몰리브덴 산화 환원 효소 활 아연 면역 요오드 갑상선 호르몬 에너지 생 망간 뼈 에너지 산소 비타민 곳 피부 점막 상피세포 구리 철 운반 산소 셀렌 산소 판토텐산 지방 단백질 에너지 생 베타카로틴 곳 피부 점막 상피세포 비타민 칼슘 인 뼈 골다공증 감소 비오틴 지방 단백질 에너지 생 비타민 엽산 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생 비타민 혈액 뼈 구성 엽산 혈액 생 태아 경관 혈액 시스테인
인테로 비오틴 5000 블랙 메타,"[크롬]
체내 탄수화물, 지방, 단백질 대사에 관여
[아연]
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요
[셀렌] 
① 유해산소로부터 세포를 보호하는데 필요
[판토텐산]
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비오틴]
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6]
① 단백질 및 아미노산 이용에 필요
② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1]
탄수화물과 에너지 대사에 필요
[엽산]
① 세포와 혈액생성에 필요
② 태아 신경관의 정상 발달에 필요
③ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",크롬 지방 단백질 관여 아연 면역 셀렌 산소 판토텐산 지방 단백질 에너지 생 비오틴 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 엽산 혈액 생 태아 경관 혈액 시스테인
인테로 비타민B 컴플렉스,"(1) 탄수화물과 에너지 대사에 필요

(1) 체내 에너지 생성에 필요

①체내 에너지 생성에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

(1) 정상적인 엽산 대사에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①유해산소로부터 세포를 보호하는데 필요",에너지 에너지 생 에너지 생 지방 단백질 에너지 생 단백질 아미노산 혈액 시스테인 혈액 생 태아 경관 혈액 시스테인 엽산 지방 단백질 에너지 생 면역 산소
인테로 종합멀티비타민 앤 미네랄 메타,"①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

(1) 탄수화물과 에너지 대사에 필요

(1) 체내 에너지 생성에 필요

①체내 에너지 생성에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

(1) 정상적인 엽산 대사에 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요

①유해산소로부터 세포를 보호하는데 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",칼슘 인 뼈 골다공증 감소 에너지 에너지 생 에너지 생 지방 단백질 에너지 생 단백질 아미노산 혈액 시스테인 혈액 생 태아 경관 혈액 시스테인 엽산 철 항산화 산소 산소 운반 혈액 생 에너지 생 면역 철 운반 산소 산소 뼈 에너지 산소 지방 단백질 에너지 생
인테로 활력 비타민B컴플렉스 플러스,"비타민B1 : 탄수화물과 에너지 대사에 필요
판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
비타민B2 : 체내 에너지 생성에 필요
나이아신 : 체내 에너지 생성에 필요
아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
셀레늄 : 유해산소로부터 세포를 보호하는데 필요
비타민B12 : 정상적인 엽산 대사에 필요
비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",비타민 에너지 판토텐산 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 생 나이아신 에너지 생 아연 면역 셀레늄 산소 비타민 엽산 비오틴 지방 단백질 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인
인포맥스,"1) 비타민A : (1) 어두운 곳에서 시각 적응을 위해 필요, (2) 피부와 점막을 형성하고 기능을 유지하는데 필요, (3) 상피세포의 성장과 발달에 필요
2) 비타민B1 : 탄수화물과 에너지 대사에 필요
3) 비타민B2 : 체내 에너지 생성에 필요
4) 나이아신 : 체내 에너지 생성에 필요
5) 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
6) 비타민B6 : (1) 단백질 및 아미노산 이용에 필요, (2)혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
7) 엽산 : (1) 세포와 혈액생성에 필요, (2) 태아 신경관의 정상 발달에 필요, (3) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
8) 비타민B12 : 정상적인 엽산 대사에 필요
9) 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
10) 비타민C : (1) 결합조직 형성과 기능유지에 필요, (2) 철의 흡수에 필요, (3) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
11) 비타민D : (1) 칼슘과 인이 흡수되고 이용되는데 필요, (2) 뼈의 형성과 유지에 필요, (3) 골다공증발생 위험 감소에 도움을 줌
12) 비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
13) 비타민K : (1) 정상적인 혈액응고에 필요, (2) 뼈의 구성에 필요
14) 마그네슘 : (1) 에너지 이용에 필요, (2) 신경과 근육 기능 유지에 필요
15) 철 : (1) 체내 산소운반과 혈액생성에 필요, (2) 에너지 생성에 필요
16) 아연 : (1) 정상적인 면역기능에 필요, (2) 정상적인 세포분열에 필요
17) 구리 : (1) 철의 운반과 이용에 필요, (2) 유해산소로부터 세포를 보호하는데 필요
18) 셀레늄 : 유해산소로부터 세포를 보호하는데 필요
19) 요오드 : (1) 갑상선 호르몬의 합성에 필요, (2) 에너지 생성에 필요, (3) 신경발달에 필요
20) 망간 : (1) 뼈 형성에 필요, (2) 에너지 이용에 필요, (3) 유해산소로부터 세포를 보호하는데 필요
21) 몰리브덴 : 산화∙환원 효소의 활성에 필요 
22) 크롬 : 체내 탄수화물, 지방, 단백질 대사에 관여",비타민 곳 피부 점막 상피세포 비타민 에너지 비타민 에너지 생 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 엽산 혈액 생 태아 경관 혈액 시스테인 비타민 엽산 비오틴 지방 단백질 에너지 생 비타민 철 항산화 산소 비타민 칼슘 인 뼈 골다공증 감소 비타민 항산화 산소 비타민 혈액 뼈 구성 마그네슘 에너지 신경 근육 철 산소 운반 혈액 생 에너지 생 아연 면역 구리 철 운반 산소 셀레늄 산소 요오드 갑상선 호르몬 에너지 생 망간 뼈 에너지 산소 몰리브덴 산화 환원 효소 활 크롬 지방 단백질 관여
인플레임드 비타민 B12 353 부스터,"- 비타민 B1 : 탄수화물과 에너지 대사에 필요
- 비타민 B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 비타민 B12 : 정상적인 엽산 대사에 필요
- 비타민 E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
- 나이아신 : 체내 에너지 생성에 필요
- 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",비타민 에너지 비타민 단백질 아미노산 혈액 시스테인 비타민 엽산 비타민 항산화 산소 나이아신 에너지 생 비오틴 지방 단백질 에너지 생
일동 갱년기 루바브 프리미엄,"- 루바브뿌리추출물(제2021-17호) : 갱년기 여성 건강에 도움을 줄 수 있음
- 비타민 B1 : 탄수화물과 에너지 대사에 필요
- 비타민 B2 : 체내 에너지 생성에 필요
- 비타민 B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 비타민 B12 : 정상적인 엽산 대사에 필요
- 비타민 D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌
- 비타민 K : 정상적인 혈액응고에 필요, 뼈의 구성에 필요
- 나이아신 : 체내 에너지 생성에 필요
- 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
- 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
- 철 : 체내 산소운반과 혈액생성에 필요, 에너지 생성에 필요
- 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
- 망간 : 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요",루바 브 뿌리 물 호 갱년기 여성 줄 수 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 엽산 비타민 칼슘 인 뼈 골다공증 감소 비타민 혈액 뼈 구성 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인 비오틴 지방 단백질 에너지 생 철 산소 운반 혈액 생 에너지 생 아연 면역 망간 뼈 에너지 산소
일동 멀티비타민미네랄12액션,"①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

①체내 에너지 생성에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①유해산소로부터 세포를 보호하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①정상적인 엽산 대사에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",철 산소 에너지 생 면역 곳 피부 점막 상피세포 지방 단백질 에너지 생 산소 칼슘 인 뼈 골다공증 감소 엽산 단백질 아미노산 혈액 시스테인 에너지 에너지 생 혈액 생 태아 경관 혈액 시스테인
일동 쏘팔메토코사놀,"①전립선 건강의 유지에 도움을 줄 수 있음
①정상적인 면역기능에 필요②정상적인 세포분열에 필요
①지구력 증진에 도움을 줄 수 있음
①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
(1) 정상적인 엽산 대사에 필요
①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
(1) 체내 에너지 생성에 필요",전립선 줄 수 면역 지구력 줄 수 뼈 에너지 산소 엽산 단백질 아미노산 혈액 시스테인 에너지 생
일동 파워씨슬 에너지샷,"[나이아신] 체내 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[마그네슘] 에너지 이용에 필요, 신경과 근육 기능 유지에 필요
[밀크씨슬(카르두스마리아누스)추출물] 간 건강에 도움을 줄 수 있음
[비타민C] 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민B12] 정상적인 엽산 대사에 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B2] 체내 에너지 생성에 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌
[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
[엽산] 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",나이아신 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 마그네슘 에너지 신경 근육 밀크 슬 카르 스마 리아 누스 물 간 줄 수 비타민 철 항산화 산소 비타민 엽산 비오틴 지방 단백질 에너지 생 판토텐산 지방 단백질 에너지 생 비타민 에너지 생 비타민 칼슘 인 뼈 골다공증 감소 아연 면역 엽산 혈액 생 태아 경관 혈액 시스테인
일동 혈당케어엔 바나바,"[크롬] ①체내 탄수화물, 지방, 단백질 대사에 관여
[아연] ①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요
[비타민B12] ① 정상적인 엽산 대사에 필요
[바나바잎추출물] ①식후 혈당상승 억제에 도움을 줄 수 있음
[셀렌] ①유해산소로부터 세포를 보호하는데 필요
[비타민B6] ①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[엽산] ①세포와 혈액생성에 필요 ②태아 신경관의 정상 발달에 필요 ③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
",크롬 지방 단백질 관여 아연 면역 비타민 엽산 바나바 잎 물 식후 혈당 상승 줄 수 셀렌 산소 비타민 단백질 아미노산 혈액 시스테인 엽산 혈액 생 태아 경관 혈액 시스테인
일동 활성형 엽산 플러스,"①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
①정상적인 엽산 대사에 필요
①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",칼슘 인 뼈 골다공증 감소 엽산 단백질 아미노산 혈액 시스테인 혈액 생 태아 경관 혈액 시스테인
일동쏘팔메토코사놀프리미엄골드,"①전립선 건강의 유지에 도움을 줄 수 있음
①정상적인 면역기능에 필요②정상적인 세포분열에 필요
①지구력 증진에 도움을 줄 수 있음
①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
(1) 정상적인 엽산 대사에 필요
①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
(1) 체내 에너지 생성에 필요",전립선 줄 수 면역 지구력 줄 수 뼈 에너지 산소 지방 단백질 에너지 생 엽산 단백질 아미노산 혈액 시스테인 에너지 생
일맥 비타민B군 컴플렉스 에센셜,"(1) [비타민B1] 탄수화물과 에너지 대사에 필요
(2) [비타민B2] 체내 에너지 생성에 필요
(3) [비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
(4) [비타민B12] 정상적인 엽산 대사에 필요
(5) [나이아신] 체내 에너지 생성에 필요
(6) [비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
(7) [엽산] 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
(8) [판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 엽산 나이아신 에너지 생 비오틴 지방 단백질 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인 판토텐산 지방 단백질 에너지 생
일양 멀티비타민,"①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

① 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①체내 에너지 생성에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①정상적인 엽산 대사에 필요

①산화,환원 효소의 활성에 필요",철 산소 항산화 산소 에너지 생 면역 곳 피부 점막 상피세포 지방 단백질 에너지 생 칼슘 인 뼈 골다공증 감소 단백질 아미노산 혈액 시스테인 뼈 에너지 산소 에너지 에너지 생 엽산 산화 환원 효소 활
일양 종합 비타민 프리미엄,"[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[나이아신]①체내 에너지 생성에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12]①정상적인 엽산 대사에 필요
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[비타민E]①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[망간]①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
[철]①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요
[구리]①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요
[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요
",비타민 곳 피부 점막 상피세포 비타민 에너지 비타민 에너지 생 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 엽산 혈액 생 태아 경관 혈액 시스테인 비타민 엽산 비타민 철 항산화 산소 비타민 칼슘 인 뼈 골다공증 감소 비타민 항산화 산소 아연 면역 망간 뼈 에너지 산소 철 산소 운반 혈액 생 에너지 생 구리 철 운반 산소 셀레늄 셀렌 산소
일양약품 넘버원 쏘팔메토 메가 - 남자는전립선 남자는지구력,"①지구력 증진에 도움을 줄 수 있음

①전립선 건강의 유지에 도움을 줄 수 있음

(1) 탄수화물과 에너지 대사에 필요

(1) 체내 에너지 생성에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

(1) 정상적인 엽산 대사에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①유해산소로부터 세포를 보호하는데 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요",지구력 줄 수 전립선 줄 수 에너지 에너지 생 지방 단백질 에너지 생 단백질 아미노산 혈액 시스테인 엽산 면역 산소 뼈 에너지 산소
일양약품 넘버원 쏘팔메토 정제 - 남자는전립선 남자는지구력,"①지구력 증진에 도움을 줄 수 있음

①전립선 건강의 유지에 도움을 줄 수 있음

(1) 탄수화물과 에너지 대사에 필요

(1) 체내 에너지 생성에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

(1) 정상적인 엽산 대사에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①유해산소로부터 세포를 보호하는데 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요",지구력 줄 수 전립선 줄 수 에너지 에너지 생 지방 단백질 에너지 생 단백질 아미노산 혈액 시스테인 엽산 면역 산소 뼈 에너지 산소
일양약품 넘버원 쏘팔메토 파워 - 남자는전립선 남자는지구력,"①지구력 증진에 도움을 줄 수 있음

①전립선 건강의 유지에 도움을 줄 수 있음

(1) 탄수화물과 에너지 대사에 필요

(1) 체내 에너지 생성에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

(1) 정상적인 엽산 대사에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①유해산소로부터 세포를 보호하는데 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요",지구력 줄 수 전립선 줄 수 에너지 에너지 생 지방 단백질 에너지 생 단백질 아미노산 혈액 시스테인 엽산 면역 산소 뼈 에너지 산소
일양헬스리버 헤파케어골드,"1.  간 건강에 도움을 줄 수 있음
2. 체내 에너지 생성에 필요
3. 정상적인 면역기능에 필요
4. 정상적인 세포분열에 필요
5. 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
6. 정상적인 엽산 대사에 필요
7. 단백질 및 아미노산 이용에 필요
8. 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
9. 탄수화물과 에너지 대사에 필요",간 줄 수 에너지 생 면역 지방 단백질 에너지 생 엽산 단백질 아미노산 혈액 시스테인 에너지
