제품명,기능성,processed_text
여에스더 면역엔 더 뉴 에키네시아,"에키네시아추출물 : (국문) 면역기능 증진에 도움을 줄 수 있음, (영문) May help to improve immune function
아연 : (1) 정상적인 면역기능에 필요 (2) 정상적인 세포분열에 필요
비타민E : (1) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
셀레늄 : (1) 유해산소로부터 세포를 보호하는데 필요
나이아신 : (1) 체내 에너지 생성에 필요
비타민B6 : (1) 단백질 및 아미노산 이용에 필요 (2) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
비타민B1 : (1) 탄수화물과 에너지 대사에 필요
비타민B2 : (1) 체내 에너지 생성에 필요",시아 물 면역 줄 수 아연 면역 비타민 항산화 산소 셀레늄 산소 나이아신 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생
여에스더 모로실 다이어트,"[모로오렌지추출분말(Morosil®)(제2021-7호)] 
-(국문) 체지방 감소에 도움을 줄 수 있음 
-(영문) May help to reduce body fat
[비타민C]
① 결합조직 형성과 기능유지에 필요
② 철의 흡수에 필요
③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[나이아신]
① 체내 에너지 생성에 필요
[판토텐산]
① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B1]
① 탄수화물과 에너지 대사에 필요
[비타민B2]
① 체내 에너지 생성에 필요",모로 오렌지 분말 호 체지방 감소 줄 수 비타민 철 항산화 산소 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비타민 에너지 비타민 에너지 생
여에스더 발포 다이어트 정 모로오렌지맛 ,"[그린커피빈주정추출물] 체지방 감소에 도움을 줄 수 있음
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[판토텐산](1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B1](1) 탄수화물과 에너지 대사에 필요
[비타민B2](1) 체내 에너지 생성에 필요",그린 커피빈 주정 물 체지방 감소 줄 수 비타민 철 항산화 산소 판토텐산 지방 단백질 에너지 생 비타민 에너지 비타민 에너지 생
여에스더 발포 다이어트 정 샤인머스캣맛,"[그린커피빈주정추출물] 체지방 감소에 도움을 줄 수 있음
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[판토텐산](1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B1](1) 탄수화물과 에너지 대사에 필요
[비타민B2](1) 체내 에너지 생성에 필요",그린 커피빈 주정 물 체지방 감소 줄 수 비타민 철 항산화 산소 판토텐산 지방 단백질 에너지 생 비타민 에너지 비타민 에너지 생
여에스더 비타민B 컴플렉스,"[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요
[나이아신] 체내 에너지 생성에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6]
(가) 단백질 및 아미노산 이용에 필요
(나) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비오틴]지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산] 
(가) 세포와 혈액생성에 필요
(나) 태아 신경관의 정상 발달에 필요
(다) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12]정상적인 엽산 대사에 필요",비타민 에너지 비타민 에너지 생 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비오틴 지방 단백질 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인 비타민 엽산
여에스더 비타민B 컴플렉스,"[비타민B1] ①탄수화물과 에너지 대사에 필요
[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[나이아신] ①체내 에너지 생성에 필요
[비타민B6] ①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B2] ①체내 에너지 생성에 필요
[비타민B12] ①정상적인 엽산 대사에 필요
[비오틴] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산] ①세포와 혈액생성에 필요 ②태아 신경관의 정상 발달에 필요 ③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",비타민 에너지 판토텐산 지방 단백질 에너지 생 나이아신 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 생 비타민 엽산 비오틴 지방 단백질 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인
여에스더 비타민K2플러스D3,"[비타민D] 
① 칼슘과 인이 흡수되고 이용되는데 필요
② 뼈의 형성과 유지에 필요 
③ 골다공증발생 위험 감소에 도움을 줌
[비타민K] 
① 정상적인 혈액응고에 필요 
② 뼈의 구성에 필요",비타민 칼슘 인 뼈 골다공증 감소 비타민 혈액 뼈 구성
여에스더 산양유 초유 단백질 플러스,"[비타민D]
칼슘과 인이 흡수되고 이용되는데 필요
뼈의 형성과 유지에 필요
골다공증발생 위험 감소에 도움을 줌

[판토텐산]
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민B6]
단백질 및 아미노산 이용에 필요
혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[칼슘]
뼈와 치아 형성에 필요
신경과 근육 기능 유지에 필요
정상적인 혈액응고에 필요
골다공증발생 위험 감소에 도움을 줌

[마그네슘]
에너지 이용에 필요
신경과 근육 기능 유지에 필요

[아연]
정상적인 면역기능에 필요
정상적인 세포분열에 필요

[단백질]
근육, 결합조직 등 신체조직의 구성성분
효소, 호르몬, 항체의 구성에 필요
체내 필수 영양성분이나 활성물질의 운반과 저장에 필요
체액, 산-염기의 균형 유지에 필요
에너지, 포도당, 지질의 합성에 필요

[프락토올리고당]
장내 유익균 증식 및 배변활동 원활에 도움을 줄 수 있음",비타민 칼슘 인 뼈 골다공증 감소 판토텐산 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 마그네슘 에너지 신경 근육 아연 면역 단백질 근육 신체 조직 구성 성분 효소 호르몬 항체 구성 필수 영양성분 활 물질 운반 저장 체액 산 염기 균형 에너지 포도당 지질 프락 토 올리고당 장내 유익 균 배변 줄 수
여에스더 슈퍼 헬스 스피루리나,"[스피루리나]
피부건강･항산화에 도움을 줄 수 있음
[비타민 D]
(가) 칼슘과 인이 흡수되고 이용되는데 필요
(나) 뼈의 형성과 유지에 필요
(다) 골다공증발생 위험 감소에 도움을 줌
[아연]
(가) 정상적인 면역기능에 필요
(나) 정상적인 세포분열에 필요",스피루리나 피부 항산화 줄 수 비타민 칼슘 인 뼈 골다공증 감소 아연 면역
여에스더 시서스 다이어트,"[시서스추출물]
(국문) 체지방 감소에 도움을 줄 수 있음(생리활성기능)
(영문) May help to reduce body fat

[아연]
①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[셀렌]
①유해산소로부터 세포를 보호하는데 필요

[비타민B1]
(1) 탄수화물과 에너지 대사에 필요

[비타민B2]
(1) 체내 에너지 생성에 필요

[비오틴]
(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",스 물 체지방 감소 줄 수 생리 활 아연 면역 셀렌 산소 비타민 에너지 비타민 에너지 생 비오틴 지방 단백질 에너지 생
여에스더 어린콜라겐 레티놀A 플러스업,"[저분자콜라겐펩타이드(제2023-33호)]
(국문) ① 피부 보습에 도움을 줄 수 있음
          ② 자외선에 의한 피부 손상으로부터 피부 건강을 유지하는데 도움을 줄 수 있음
(영문) ① May help to maintain skin moisturizing
          ② May help to maintain skin health from skin damage by UV radiation

[비타민A]
(1) 어두운 곳에서 시각 적응을 위해 필요
(2) 피부와 점막을 형성하고 기능을 유지하는데 필요
(3) 상피세포의 성장과 발달에 필요",저분자 콜라겐 펩타이드 호 피부 보습 줄 수 자외선 피부 손상 피부 줄 수 비타민 곳 피부 점막 상피세포
여에스더 어린콜라겐 비오틴 레티놀A 플러스업,"저분자콜라겐펩타이드(제2023-33호) : (국문) 피부 보습에 도움을 줄 수 있음, 자외선에 의한 피부 손상으로부터 피부 건강을 유지하는데 도움을 줄 수 있음 (영문) May help to maintain skin moisturizing, May help to maintain skin health from skin damage by UV radiation
비타민C : (1) 결합조직 형성과 기능유지에 필요 (2) 철의 흡수에 필요 (3) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
비타민A : (1) 어두운 곳에서 시각 적응을 위해 필요 (2) 피부와 점막을 형성하고 기능을 유지하는데 필요 (3) 상피세포의 성장과 발달에 필요
비오틴 : (1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",저분자 콜라겐 펩타이드 호 피부 보습 줄 수 자외선 피부 손상 피부 줄 수 비타민 철 항산화 산소 비타민 곳 피부 점막 상피세포 비오틴 지방 단백질 에너지 생
여에스더 올인원 이뮨 비타민 샷 20,"비타민C : (1) 결합조직 형성과 기능유지에 필요 (2) 철의 흡수에 필요 (3) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
나이아신 : (1) 체내 에너지 생성에 필요
비타민B6 : (1) 단백질 및 아미노산 이용에 필요 (2) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
셀렌 : (1) 유해산소로부터 세포를 보호하는데 필요
아연 : (1) 정상적인 면역기능에 필요 (2) 정상적인 세포분열에 필요
비타민B1 : (1) 탄수화물과 에너지 대사에 필요
비타민B2 : (1) 체내 에너지 생성에 필요
철 : (1) 체내 산소운반과 혈액생성에 필요 (2) 에너지 생성에 필요
판토텐산 : (1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
베타카로틴 : (1) 어두운 곳에서 시각 적응을 위해 필요 (2) 피부와 점막을 형성하고 기능을 유지하는데 필요 (3) 상피세포의 성장과 발달에 필요
비타민E : (1) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
크롬: (1) 체내 탄수화물, 지방, 단백질 대사에 관여
몰리브덴 : (1) 산화·환원 효소의 활성에 필요
비타민B12 : (1) 정상적인 엽산 대사에 필요
망간 : (1) 뼈 형성에 필요 (2) 에너지 이용에 필요 (3) 유해산소로부터 세포를 보호하는데 필요
구리 : (1) 철의 운반과 이용에 필요 (2) 유해산소로부터 세포를 보호하는데 필요
비오틴 : (1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
비타민K : (1) 정상적인 혈액응고에 필요 (2) 뼈의 구성에 필요
비타민D : (1) 칼슘과 인이 흡수되고 이용되는데 필요 (2) 뼈의 형성과 유지에 필요 (3) 골다공증발생 위험 감소에 도움을 줌
요오드 : (1) 갑상선 호르몬의 합성에 필요 (2) 에너지 생성에 필요 (3) 신경발달에 필요",비타민 철 항산화 산소 나이아신 에너지 생 비타민 단백질 아미노산 혈액 시스테인 셀렌 산소 아연 면역 비타민 에너지 비타민 에너지 생 철 산소 운반 혈액 생 에너지 생 판토텐산 지방 단백질 에너지 생 베타카로틴 곳 피부 점막 상피세포 비타민 항산화 산소 크롬 지방 단백질 관여 몰리브덴 산화 환원 효소 활 비타민 엽산 망간 뼈 에너지 산소 구리 철 운반 산소 비오틴 지방 단백질 에너지 생 비타민 혈액 뼈 구성 비타민 칼슘 인 뼈 골다공증 감소 요오드 갑상선 호르몬 에너지 생
여에스더 위점막 보호엔 헬리코박터 케어 with 감초,"[스페인감초추출물(제2019-7호)] 
(국문) 위 점막 내 헬리코박터균(Helicobacter pylori) 증식을 억제하고 위 점막을 보호하여 위 건강에 도움을 줄 수 있음
(영문) May help to stomach health by protecting gastric mucosa and inhibiting proliferation of Helicobacter pylori in gastric mucosa.
[비타민B1] 탄수화물과 에너지 대사에 필요 
[비타민B6] 단백질 및 아미노산 이용에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[나이아신] 체내 에너지 생성에 필요",스페인 감초 물 호 위 점막 내 헬리코박터균 위 점막 위 줄 수 비타민 에너지 비타민 단백질 아미노산 혈액 시스테인 나이아신 에너지 생
여에스더 유기농 비오틴 900,"[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[요오드]
(가) 갑상선 호르몬의 합성에 필요
(나) 에너지 생성에 필요
(다) 신경발달에 필요
[비타민B12] 정상적인 엽산 대사에 필요",비오틴 지방 단백질 에너지 생 셀렌 산소 요오드 갑상선 호르몬 에너지 생 비타민 엽산
여에스더 유기농 비타민D3 3000IU,[비타민 D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌,비타민 칼슘 인 뼈 골다공증 감소
여에스더 유기농 엽산 플러스,"[엽산]
① 세포와 혈액생성에 필요
② 태아 신경관의 정상 발달에 필요
③ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요[비타민B12] 정상적인 엽산 대사에 필요
[비타민D3]
① 칼슘과 인이 흡수되고 이용되는데 필요
② 뼈의 형성과 유지에 필요
③ 골다공증발생 위험 감소에 도움을 줌
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[비타민B6]
① 단백질 및 아미노산 이용에 필요
② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",엽산 혈액 생 태아 경관 혈액 시스테인 비타민 엽산 비타민 칼슘 인 뼈 골다공증 감소 셀렌 산소 비타민 단백질 아미노산 혈액 시스테인
여에스더 유기농 프로폴리스,"[프로폴리스 추출물]
항산화에 도움을 줄 수 있음

[비타민 D]
(가) 칼슘과 인이 흡수되고 이용되는데 필요
(나) 뼈의 형성과 유지에 필요
(다) 골다공증발생 위험 감소에 도움을 줌

[아연]
(가) 정상적인 면역기능에 필요
(나) 정상적인 세포분열에 필요
                  
[셀렌]      
유해산소로부터 세포를 보호하는데 필요",프로폴리스 물 항산화 줄 수 비타민 칼슘 인 뼈 골다공증 감소 아연 면역 셀렌 산소
여에스더 유산균 맘케어,"[프로바이오틱스] 
유산균 증식 및 유해균 억제•배변활동 원활•장건강에 도움을 줄 수 있음
[비타민D]
①칼슘과 인이 흡수되고 이용되는데 필요
②뼈의 형성과 유지에 필요
③골다공증발생 위험 감소에 도움을 줌
[철]
①체내 산소운반과 혈액생성에 필요
②에너지 생성에 필요",프로바이오틱스 유산균 균 배변 장 줄 수 비타민 칼슘 인 뼈 골다공증 감소 철 산소 운반 혈액 생 에너지 생
여에스더 지엘에이 240,"[감마리놀렌산 함유 유지]
혈중 콜레스테롤 개선･혈행개선･월경전 변화에 의한 불편한 상태 개선･면역과민반응에 의한 
피부상태 개선에 도움을 줄 수 있음

[비타민 E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
",감마 리놀렌산 콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수 비타민 항산화 산소
여에스더 초임계 알티지 오메가3,"[EPA및DHA함유유지] 혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음, 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[비타민 E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민 D] 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌",중성 지질 혈행 줄 수 눈 눈 줄 수 비타민 항산화 산소 비타민 칼슘 인 뼈 골다공증 감소
여에스더 판토텐산 AC,"[비타민A]
(1) 어두운 곳에서 시각 적응을 위해 필요
(2) 피부와 점막을 형성하고 기능을 유지하는데 필요
(3) 상피세포의 성장과 발달에 필요
[비타민B1]
(1) 탄수화물과 에너지 대사에 필요
[비타민B2]
(1) 체내 에너지 생성에 필요
[비타민B6]
①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12]
(1) 정상적인 엽산 대사에 필요
[나이아신]
①체내 에너지 생성에 필요
[판토텐산]
(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산]
①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비오틴]
(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민C]
①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",비타민 곳 피부 점막 상피세포 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 엽산 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인 비오틴 지방 단백질 에너지 생 비타민 철 항산화 산소
여에스더 피부 유산균,"[프로바이오틱스 HY7714] (국문) 피부 보습에 도움을 줄 수 있음, 자외선에 의한 피부손상으로부터 피부 건강 유지에 도움을 줄 수 있음 (영문) May help to moisturize (dry) skin, May help to maintain skin health from skin damage by UV

[프로바이오틱스] 
유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[비타민A] ①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요",프로바이오틱스 피부 보습 줄 수 자외선 피부 손상 피부 줄 수 프로바이오틱스 유산균 균 배변 장 줄 수 아연 면역 비타민 곳 피부 점막 상피세포
여에스더 피부 항당화 앰플 프로 Lyuh Esther Skin Anti-AGE's Ampoule PRO,"히알루론산 : 피부보습에 도움을 줄 수 있음
비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",히알루론산 피부 보습 줄 수 비타민 단백질 아미노산 혈액 시스테인
여에스더 화이토릭스 팻블로커 가르시니아 2.0,"[가르시니아캄보지아추출물] 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
[비타민B1] 탄수화물과 에너지 대사에 필요 
[비타민B2] 체내 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요 
[나이아신] 체내 에너지 생성에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",아캄 보지 물 지방 체지방 감소 줄 수 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생
여왕의 석류,"석류농축액: 갱년기 여성의 건강에 도움을 줄 수 있음, 피부보습에 도움을 줄 수 있음

가르시니아캄보지아추출물: ①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

비타민E: ①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

비타민D: ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다골증발생 위험 감소에 도움을 줌

아연: ①정상적인 면역기능에 필요②정상적인 세포분열에 필요",석류 농축액 갱년기 여성 줄 수 피부 보습 줄 수 아캄 보지 물 지방 체지방 감소 줄 수 비타민 항산화 산소 비타민 칼슘 인 뼈 골증 감소 아연 면역
여왕의 석류 프리미엄,"석류농축액 : 갱년기 여성의 건강에 도움을 줄 수 있음, 피부보습에 도움을 줄 수 있음.

가르시니아캄보지아 추출물 : ①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

비타민E : ①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

나이아신 : ①체내 에너지 생성에 필요

비타민D : ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

아연 : ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

비타민B6 : ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

비타민B1 : ①탄수화물과 에너지 대사에 필요",석류 농축액 갱년기 여성 줄 수 피부 보습 줄 수 아캄 보지 물 지방 체지방 감소 줄 수 비타민 항산화 산소 나이아신 에너지 생 비타민 칼슘 인 뼈 골다공증 감소 아연 면역 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지
여우브이,"[가르시니아캄보지아 추출물]①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요",아캄 보지 물 지방 체지방 감소 비타민 철 산소
여우에스(S),"[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[칼슘]①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증 발생 위험 감소에 도움을 줌
[마그네슘]①에너지 이용에 필요②신경과 근육 기능 유지에 필요",비타민 칼슘 인 뼈 골다공증 감소 아연 면역 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 마그네슘 에너지 신경 근육
여자의 청춘,"[석류추출물]“갱년기 여성의 건강에 도움을 줄 수 있음(기타Ⅱ)”
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
",석류 물 갱년기 여성 줄 수 비타민 철 산소 비타민 단백질 아미노산 혈액 시스테인 아연 면역
여자의청춘2,"[회화나무열매추출물] ①갱년기여성의 건강에 도움을 줄 수 있음
[철] ①체내 산소운반과 혈액생성에 필요
    ② 에너지 생성에 필요
[아연] ① 정상적인 면역기능에 필요
      ② 정상적인 세포분열에 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B6] ①단백질 및 아미노산 이용에 필요
          ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",회화나무 물 갱년기 여성 줄 수 철 산소 운반 혈액 생 에너지 생 아연 면역 비타민 에너지 비타민 단백질 아미노산 혈액 시스테인
여자의청춘3,"[회화나무열매추출물]①갱년기 여성의 건강에 도움을 줄 수 있음 
[철]①체내 산소운반과 혈액생성에 필요 ②에너지 생성에 필요
[아연]①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1]①탄수화물과 에너지 대사에 필요",회화나무 물 갱년기 여성 줄 수 철 산소 운반 혈액 생 에너지 생 아연 면역 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지
여주은행잎홍국비타민미네랄정제,"- 미숙여주주정추출분말(제2020-14호) : 식후 혈당상승 억제에 도움을 줄 수 있음
- 은행잎추출물 : 기억력 개선･혈행 개선에 도움을 줄 수 있음
- 홍국 : 혈중 콜레스테롤 개선에 도움을 줄 수 있음
- 비타민 B1 : 탄수화물과 에너지 대사에 필요
- 비타민 B2 : 체내 에너지 생성에 필요
- 비타민 B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 비타민 B12 : 정상적인 엽산 대사에 필요
- 비타민 C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
- 나이아신 : 체내 에너지 생성에 필요
- 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
- 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
- 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
- 셀렌 : 유해산소로부터 세포를 보호하는데 필요
- 크롬 : 체내 탄수화물, 지방, 단백질 대사에 관여",미숙 여주 주정 분말 호 식후 혈당 상승 줄 수 은행 잎 물 기억 혈행 줄 수 홍국 콜레스테롤 줄 수 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 엽산 비타민 철 항산화 산소 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인 비오틴 지방 단백질 에너지 생 아연 면역 셀렌 산소 크롬 지방 단백질 관여
연골 엔 관절케어NAG,"[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험감소에 도움을 줌
[N-아세틸글루코사민]①관절 및 연골 건강에 도움을 줄 수 있음
[칼슘]①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움
을 줌",비타민 칼슘 인 뼈 골다공증 감소 틸글루 코 민 관절 연골 줄 수 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소
연골관절건강 콘드로이친 뮤코다당단백 1200,"[뮤코다당단백]
관절 및 연골건강에 도움을 줄 수 있음

[비타민D]
(가) 칼슘과 인이 흡수되고 이용되는데 필요
(나) 뼈의 형성과 유지에 필요
(다) 골다공증발생 위험 감소에 도움을 줌

[망간]
(가) 뼈 형성에 필요
(나) 에너지 이용에 필요
(다) 유해산소로부터 세포를 보호하는데 필요",뮤 코다 단백 관절 연골 줄 수 비타민 칼슘 인 뼈 골다공증 감소 망간 뼈 에너지 산소
연녹이 플러스 버닝다이어트 L카르니틴 부스터업,"1) L-카르니틴타르트레이트 : 
   - 체지방 감소에 도움을 줄 수 있음
2) 비타민A : 
   - 어두운 곳에서 시각 적응을 위해 필요
   - 피부와 점막을 형성하고 기능을 유지하는데 필요
   - 상피세포의 성장과 발달에 필요
3) 비타민B1
   - 탄수화물과 에너지 대사에 필요
4) 비타민B6
   - 단백질 및 아미노산 이용에 필요
   - 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
5) 비타민E : 
   - 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
6) 판토텐산
   - 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
7) 나이아신 : 
   - 체내 에너지 생성에 필요
8) 아연 : 
   - 정상적인 면역기능에 필요
   - 정상적인 세포분열에 필요
9) 셀레늄(또는 셀렌) : 
   - 유해산소로부터 세포를 보호하는데 필요",카르니틴 타르트 레이 트 체지방 감소 줄 수 비타민 곳 피부 점막 상피세포 비타민 에너지 비타민 단백질 아미노산 혈액 시스테인 비타민 항산화 산소 판토텐산 지방 단백질 에너지 생 나이아신 에너지 생 아연 면역 셀레늄 셀렌 산소
연세 데일리 멀티비타민 리퀴드,"*나이아신
① 체내 에너지 생성에 필요

*비오틴
① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

*비타민B1 
①탄수화물과 에너지 대사에 필요

*비타민B2
①체내 에너지 생성에 필요

*비타민B6
①단백질 및 아미노산 이용에 필요
②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

*구리
①철의 운반과 이용에 필요
②유해산소로부터 세포를 보호하는데 필요

*마그네슘
①에너지 이용에 필요
②신경과 근육 기능 유지에 필요

*망간
①뼈 형성에 필요
②에너지 이용에 필요
③유해산소로부터 세포를 보호하는데 필요

*셀레늄
①유해산소로부터 세포를 보호하는데 필요

*아연
①정상적인 면역기능에 필요
②정상적인 세포분열에 필요

*요오드
①갑상선 호르몬의 합성에 필요
②에너지 생성에 필요
③신경발달에 필요",나이아신 에너지 생 비오틴 지방 단백질 에너지 생 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 구리 철 운반 산소 마그네슘 에너지 신경 근육 망간 뼈 에너지 산소 셀레늄 산소 아연 면역 요오드 갑상선 호르몬 에너지 생
